﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:1idlltqDmfBa12tNiuD5WP","She","ISLAND","She","1","1","242549","spotify:user:iabouhashish","2019-03-01T14:48:33Z"
"spotify:track:6R4mJG0KZVNsgXJGtycZkx","Look Around","Weval","The Weight","1","10","336962","spotify:user:iabouhashish","2019-03-02T23:52:09Z"
"spotify:track:2xAYunIkZaOTzbzYM8YM8B","Bad Vibes","K.Flay","Bad Vibes","1","1","185800","spotify:user:iabouhashish","2019-03-04T20:46:29Z"
"spotify:track:4w61OAuxAOXt6DaWa95sI6","Time to Kill","Gold & Youth","Beyond Wilderness","1","11","276492","spotify:user:iabouhashish","2019-03-04T22:01:16Z"
"spotify:track:3RJXIte2IV8xArJYKD5qrf","Ornament","nothing,nowhere.","Ornament","1","1","250463","spotify:user:iabouhashish","2019-03-07T15:16:52Z"
"spotify:track:3nnHeFfMr4MgvRJFDy6iad","Go Easy","Matt Maeson","Go Easy","1","1","227373","spotify:user:iabouhashish","2019-03-08T22:30:53Z"
"spotify:track:6BjecX9RsfpjnGWu4d431Y","Sanity","Nick Murphy","Sanity","1","1","214476","spotify:user:iabouhashish","2019-03-08T22:30:53Z"
"spotify:track:6PntjGhsLWsNlWfXnazHIY","House Of Glass","Cage The Elephant","House Of Glass","1","1","154880","spotify:user:iabouhashish","2019-03-08T22:30:53Z"
"spotify:track:6XRgC4KAp4upKu0v7H4tQo","Lo/Hi","The Black Keys","Lo/Hi","1","1","177002","spotify:user:iabouhashish","2019-03-08T22:30:53Z"
"spotify:track:5WXHg8NUk0iIhnhDa0LhGn","By The River","Klingande, Jamie N Commons","By The River","1","1","184500","spotify:user:iabouhashish","2019-03-12T02:07:35Z"
"spotify:track:1WnFvE8a2YmaChdNc3pYzU","Rebel Soul","FARR","Rebel Soul","1","1","177966","spotify:user:iabouhashish","2019-03-12T14:54:23Z"
"spotify:track:1mzSEO72Rec3WOpKXm9pf5","Surrender","Set Mo","Surrender","1","1","223278","spotify:user:iabouhashish","2019-03-12T16:10:44Z"
"spotify:track:6DLKNWx11doB3MnMntfK2e","Bad Company","YONAKA","Bad Company","1","1","236515","spotify:user:iabouhashish","2019-03-13T14:00:12Z"
"spotify:track:5uwzvPts512elTMGNBAFQ8","Break The Rules","UNSECRET, Anna Mae","Break The Rules","1","1","215225","spotify:user:iabouhashish","2019-03-13T17:14:47Z"
"spotify:track:1Uezk0lxkZurJ44So4KWrI","Soul on Fire","The Last Internationale","Soul on Fire","1","1","219789","spotify:user:iabouhashish","2019-03-13T17:34:38Z"
"spotify:track:4y3OI86AEP6PQoDE6olYhO","Sucker","Jonas Brothers","Sucker","1","1","181040","spotify:user:iabouhashish","2019-03-18T01:08:57Z"
"spotify:track:4azdLnsCYc8vYDhZunlxCY","Setting With The Sun","The Parlor Mob","Setting With The Sun","1","1","220413","spotify:user:iabouhashish","2019-03-18T04:51:01Z"
"spotify:track:6pPeXVu7DiYyb2F4Lo0lKf","Out of Sight","Chelou","Out of Sight","1","1","219718","spotify:user:iabouhashish","2019-03-18T22:25:58Z"
"spotify:track:1Sz1NdKzj6i9zFXRCK0tEh","Morning Yawn","Febueder","Morning Yawn","1","1","214578","spotify:user:iabouhashish","2019-03-19T00:16:15Z"
"spotify:track:6WSDHSHpwg66TEEHSMHQjC","I Ran (So Far Away) - Epic Trailer Version","Hidden Citizens","Reawakenings","1","4","200000","spotify:user:iabouhashish","2019-03-19T03:03:32Z"
"spotify:track:2wBEMqe81CXIX88kph8GBO","Over & Over","Reignwolf","Hear Me Out","1","3","209029","spotify:user:iabouhashish","2019-03-20T02:31:29Z"
"spotify:track:3Sff6LvQGPTWieuBUk2nJm","C.L.A.U.D.I.A","VUKOVI","C.L.A.U.D.I.A","1","1","211691","spotify:user:iabouhashish","2019-03-21T13:47:00Z"
"spotify:track:3PCOmnszBDEATLo8grdErD","Own Worst Enemy","YONAKA","Own Worst Enemy","1","1","214794","spotify:user:iabouhashish","2019-03-21T13:57:02Z"
"spotify:track:5aT6gtdO1irG10L2QtMUQC","Estranged","The Ting Tings","Estranged","1","1","311266","spotify:user:iabouhashish","2019-03-21T14:35:35Z"
"spotify:track:4sKeiBIJi5gENURIMC3pW5","Anthem of the Lost - Live Version","INFIDELIX","Anthem of the Lost (Live Version)","1","1","282019","spotify:user:iabouhashish","2019-03-22T18:31:12Z"
"spotify:track:0a5AjnWj2kk0sDoUvLCeLy","sanjake","cleopatrick","sanjake","1","1","182885","spotify:user:iabouhashish","2019-03-26T00:31:01Z"
"spotify:track:7omE4K9WTUmbD9TzVPyTjZ","Fast and Slow","Sons Of The East","Already Gone","1","1","249497","spotify:user:iabouhashish","2019-03-27T17:08:49Z"
